,date,tweet_count
1116,10apr2009,7
1117,11apr2009,8
1118,12apr2009,1
1119,13apr2009,9
1120,14apr2009,5
1121,15apr2009,4
1122,16apr2009,5
1123,17apr2009,7
1124,18apr2009,10
1125,19apr2009,8
1126,20apr2009,3
1127,21apr2009,2
1128,22apr2009,13
1129,23apr2009,5
1130,24apr2009,9
1131,25apr2009,1
1132,26apr2009,10
1133,27apr2009,11
1134,28apr2009,11
1135,29apr2009,8
1136,30apr2009,7
1137,01may2009,7
1138,02may2009,1
1139,03may2009,10
1140,04may2009,4
1141,05may2009,14
1142,06may2009,10
1143,07may2009,4
1144,08may2009,8
1145,09may2009,16
1146,10may2009,4
1147,11may2009,16
1148,12may2009,7
1149,13may2009,4
1150,14may2009,11
1151,15may2009,15
1152,16may2009,13
1153,17may2009,10
1154,18may2009,13
1155,19may2009,15
1156,20may2009,19
1157,21may2009,9
1158,22may2009,7
1159,23may2009,11
1160,24may2009,8
1161,25may2009,4
1162,26may2009,7
1163,27may2009,6
1164,28may2009,5
1165,29may2009,22
1166,30may2009,14
1167,31may2009,8
1168,01jun2009,26
1169,02jun2009,29
1170,03jun2009,8
1171,04jun2009,53
1172,05jun2009,34
1173,06jun2009,12
1174,07jun2009,19
1175,08jun2009,33
1176,09jun2009,16
1177,10jun2009,7
1178,11jun2009,10
1179,12jun2009,11
1180,13jun2009,7
1181,14jun2009,14
1182,15jun2009,19
1183,16jun2009,12
1184,17jun2009,13
1185,18jun2009,9
1186,19jun2009,6
1187,20jun2009,8
1188,21jun2009,15
1189,22jun2009,4
1190,23jun2009,13
1191,24jun2009,13
1192,25jun2009,19
1193,26jun2009,10
1194,27jun2009,12
1195,28jun2009,3
1196,29jun2009,12
1197,30jun2009,16
1198,01jul2009,20
1199,02jul2009,40
1200,03jul2009,13
1201,04jul2009,4
1202,05jul2009,3
1203,06jul2009,7
1204,07jul2009,7
1205,08jul2009,14
1206,09jul2009,5
1207,10jul2009,9
1208,11jul2009,5
1209,12jul2009,10
1210,13jul2009,41
1211,14jul2009,6
1212,15jul2009,29
1213,16jul2009,32
1214,17jul2009,8
1215,18jul2009,7
1216,19jul2009,10
1217,20jul2009,4
1218,21jul2009,10
1219,22jul2009,26
1220,23jul2009,14
1221,24jul2009,16
1222,25jul2009,14
1223,26jul2009,11
1224,27jul2009,5
1225,28jul2009,11
1226,29jul2009,11
1227,30jul2009,14
1228,31jul2009,14
1229,01aug2009,9
1230,02aug2009,12
1231,03aug2009,12
1232,04aug2009,13
1233,05aug2009,23
1234,06aug2009,18
1235,07aug2009,9
1236,08aug2009,2
1237,09aug2009,9
1238,10aug2009,10
1239,11aug2009,9
1240,12aug2009,5
1241,13aug2009,17
1242,14aug2009,12
1243,15aug2009,5
1244,16aug2009,3
1245,17aug2009,8
1246,18aug2009,19
1247,19aug2009,7
1248,20aug2009,9
1249,21aug2009,18
1250,22aug2009,8
1251,23aug2009,5
1252,24aug2009,7
1253,25aug2009,12
1254,26aug2009,15
1255,27aug2009,19
1256,28aug2009,3
1257,29aug2009,4
1258,30aug2009,8
1259,31aug2009,7
1260,01sep2009,6
1261,02sep2009,11
1262,03sep2009,20
1263,04sep2009,41
1264,05sep2009,28
1265,06sep2009,13
1266,07sep2009,3
1267,08sep2009,14
1268,09sep2009,32
1269,10sep2009,6
1270,11sep2009,5
1271,12sep2009,7
1272,13sep2009,15
1273,14sep2009,16
1274,15sep2009,173
1275,16sep2009,84
1276,17sep2009,28
1277,18sep2009,17
1278,19sep2009,14
1279,20sep2009,10
1280,21sep2009,14
1281,22sep2009,25
1282,23sep2009,31
1283,24sep2009,28
1284,25sep2009,33
1285,26sep2009,10
1286,27sep2009,23
1287,28sep2009,11
1288,29sep2009,31
1289,30sep2009,34
1290,01oct2009,24
1291,02oct2009,29
1292,03oct2009,17
1293,04oct2009,14
1294,05oct2009,20
1295,06oct2009,44
1296,07oct2009,35
1297,08oct2009,11
1298,09oct2009,30
1299,10oct2009,17
1300,11oct2009,27
1301,12oct2009,23
1302,13oct2009,20
1303,14oct2009,42
1304,15oct2009,41
1305,16oct2009,52
1306,17oct2009,14
1307,18oct2009,14
1308,19oct2009,32
1309,20oct2009,18
1310,21oct2009,26
1311,22oct2009,26
1312,23oct2009,38
1313,24oct2009,15
1314,25oct2009,21
1315,26oct2009,17
1316,27oct2009,21
1317,28oct2009,30
1318,29oct2009,35
1319,30oct2009,49
1320,31oct2009,24
1321,01nov2009,29
1322,02nov2009,14
1323,03nov2009,9
1324,04nov2009,55
1325,05nov2009,28
1326,06nov2009,69
1327,07nov2009,23
1328,08nov2009,17
1329,09nov2009,29
1330,10nov2009,19
1331,11nov2009,13
1332,12nov2009,21
1333,13nov2009,18
1334,14nov2009,17
1335,15nov2009,18
1336,16nov2009,17
1337,17nov2009,20
1338,18nov2009,10
1339,19nov2009,21
1340,20nov2009,15
1341,21nov2009,9
1342,22nov2009,36
1343,23nov2009,73
1344,24nov2009,30
1345,25nov2009,28
1346,26nov2009,32
1347,27nov2009,18
1348,28nov2009,18
1349,29nov2009,81
1350,30nov2009,21
1351,01dec2009,18
1352,02dec2009,20
1353,03dec2009,19
1354,04dec2009,38
1355,05dec2009,6
1356,06dec2009,11
1357,07dec2009,9
1358,08dec2009,17
1359,09dec2009,13
1360,10dec2009,22
1361,11dec2009,23
1362,12dec2009,36
1363,13dec2009,24
1364,14dec2009,32
1365,15dec2009,28
1366,16dec2009,40
1367,17dec2009,26
1368,18dec2009,27
1369,19dec2009,17
1370,20dec2009,31
1371,21dec2009,32
1372,22dec2009,20
1373,23dec2009,29
1374,24dec2009,32
1375,25dec2009,19
1376,26dec2009,35
1377,27dec2009,66
1378,28dec2009,181
1379,29dec2009,44
1380,30dec2009,31
1381,31dec2009,28
1382,01jan2010,41
1383,02jan2010,48
1384,03jan2010,17
1385,04jan2010,14
1386,05jan2010,12
1387,06jan2010,31
1388,07jan2010,48
1389,08jan2010,42
1390,09jan2010,16
1391,10jan2010,26
1392,11jan2010,44
1393,12jan2010,32
1394,13jan2010,32
1395,14jan2010,15
1396,15jan2010,33
1397,16jan2010,19
1398,17jan2010,21
1399,18jan2010,27
1400,19jan2010,38
1401,20jan2010,29
1402,21jan2010,12
1403,22jan2010,19
1404,23jan2010,18
1405,24jan2010,20
1406,25jan2010,20
1407,26jan2010,21
1408,27jan2010,25
1409,28jan2010,28
1410,29jan2010,34
1411,30jan2010,19
1412,31jan2010,35
1413,01feb2010,14
1414,02feb2010,26
1415,03feb2010,25
1416,04feb2010,23
1417,05feb2010,19
1418,06feb2010,25
1419,07feb2010,25
1420,08feb2010,39
1421,09feb2010,17
1422,10feb2010,33
1423,11feb2010,19
1424,12feb2010,24
1425,13feb2010,27
1426,14feb2010,22
1427,15feb2010,15
1428,16feb2010,17
1429,17feb2010,24
1430,18feb2010,34
1431,19feb2010,12
1432,20feb2010,15
1433,21feb2010,17
1434,22feb2010,21
1435,23feb2010,62
1436,24feb2010,30
1437,25feb2010,17
1438,26feb2010,19
1439,27feb2010,13
1440,28feb2010,13
1441,01mar2010,18
1442,02mar2010,34
1443,03mar2010,25
1444,04mar2010,27
1445,05mar2010,51
1446,06mar2010,26
1447,07mar2010,32
1448,08mar2010,21
1449,09mar2010,26
1450,10mar2010,55
1451,11mar2010,29
1452,12mar2010,25
1453,13mar2010,14
1454,14mar2010,21
1455,15mar2010,31
1456,16mar2010,44
1457,17mar2010,81
1458,18mar2010,127
1459,19mar2010,55
1460,20mar2010,28
1461,21mar2010,23
1462,22mar2010,38
1463,23mar2010,45
1464,24mar2010,74
1465,25mar2010,40
1466,26mar2010,35
1467,27mar2010,71
1468,28mar2010,46
1469,29mar2010,37
1470,30mar2010,30
1471,31mar2010,34
1472,01apr2010,36
1473,02apr2010,55
1474,03apr2010,20
1475,04apr2010,29
1476,05apr2010,27
1477,06apr2010,23
1478,07apr2010,56
1479,08apr2010,27
1480,09apr2010,20
1481,10apr2010,26
1482,11apr2010,10
1483,12apr2010,20
1484,13apr2010,46
1485,14apr2010,69
1486,15apr2010,29
1487,16apr2010,24
1488,17apr2010,20
1489,18apr2010,25
1490,19apr2010,32
1491,20apr2010,35
1492,21apr2010,33
1493,22apr2010,21
1494,23apr2010,26
1495,24apr2010,14
1496,25apr2010,50
1497,26apr2010,38
1498,27apr2010,66
1499,28apr2010,43
1500,29apr2010,33
1501,30apr2010,23
1502,01may2010,12
1503,02may2010,19
1504,03may2010,18
1505,04may2010,14
1506,05may2010,25
1507,06may2010,16
1508,07may2010,11
1509,08may2010,12
1510,09may2010,13
1511,10may2010,27
1512,11may2010,35
1513,12may2010,31
1514,13may2010,19
1515,14may2010,32
1516,15may2010,11
1517,16may2010,53
1518,17may2010,47
1519,18may2010,17
1520,19may2010,37
1521,20may2010,19
1522,21may2010,22
1523,22may2010,13
1524,23may2010,56
1525,24may2010,51
1526,25may2010,33
1527,26may2010,35
1528,27may2010,69
1529,28may2010,45
1530,29may2010,44
1531,30may2010,42
1532,31may2010,449
1533,01jun2010,224
1534,02jun2010,184
1535,03jun2010,144
1536,04jun2010,127
1537,05jun2010,115
1538,06jun2010,124
1539,07jun2010,203
1540,08jun2010,135
1541,09jun2010,59
1542,10jun2010,81
1543,11jun2010,70
1544,12jun2010,73
1545,13jun2010,61
1546,14jun2010,126
1547,15jun2010,56
1548,16jun2010,59
1549,17jun2010,61
1550,18jun2010,70
1551,19jun2010,34
1552,20jun2010,40
1553,21jun2010,42
1554,22jun2010,34
1555,23jun2010,31
1556,24jun2010,32
1557,25jun2010,57
1558,26jun2010,24
1559,27jun2010,27
1560,28jun2010,49
1561,29jun2010,58
1562,30jun2010,47
1563,01jul2010,44
1564,02jul2010,24
1565,03jul2010,34
1566,04jul2010,32
1567,05jul2010,23
1568,06jul2010,50
1569,07jul2010,33
1570,08jul2010,32
1571,09jul2010,46
1572,10jul2010,32
1573,11jul2010,30
1574,12jul2010,29
1575,13jul2010,35
1576,14jul2010,35
1577,15jul2010,87
1578,16jul2010,20
1579,17jul2010,75
1580,18jul2010,35
1581,19jul2010,34
1582,20jul2010,12
1583,21jul2010,30
1584,22jul2010,28
1585,23jul2010,38
1586,24jul2010,27
1587,25jul2010,30
1588,26jul2010,25
1589,27jul2010,47
1590,28jul2010,19
1591,29jul2010,32
1592,30jul2010,35
1593,31jul2010,19
1594,01aug2010,32
1595,02aug2010,36
1596,03aug2010,43
1597,04aug2010,63
1598,05aug2010,39
1599,06aug2010,22
1600,07aug2010,25
1601,08aug2010,38
1602,09aug2010,56
1603,10aug2010,77
1604,11aug2010,63
1605,12aug2010,57
1606,13aug2010,94
1607,14aug2010,76
1608,15aug2010,71
1609,16aug2010,90
1610,17aug2010,66
1611,18aug2010,93
1612,19aug2010,110
1613,20aug2010,106
1614,21aug2010,88
1615,22aug2010,57
1616,23aug2010,60
1617,24aug2010,66
1618,25aug2010,66
1619,26aug2010,75
1620,27aug2010,71
1621,28aug2010,70
1622,29aug2010,61
1623,30aug2010,81
1624,31aug2010,195
1625,01sep2010,252
1626,02sep2010,337
1627,03sep2010,97
1628,04sep2010,116
1629,05sep2010,85
1630,06sep2010,68
1631,07sep2010,71
1632,08sep2010,117
1633,09sep2010,49
1634,10sep2010,73
1635,11sep2010,57
1636,12sep2010,48
1637,13sep2010,53
1638,14sep2010,56
1639,15sep2010,94
1640,16sep2010,79
1641,17sep2010,86
1642,18sep2010,40
1643,19sep2010,30
1644,20sep2010,60
1645,21sep2010,55
1646,22sep2010,42
1647,23sep2010,102
1648,24sep2010,75
1649,25sep2010,73
1650,26sep2010,41
1651,27sep2010,96
1652,28sep2010,54
1653,29sep2010,35
1654,30sep2010,42
1655,01oct2010,36
1656,02oct2010,28
1657,03oct2010,29
1658,04oct2010,48
1659,05oct2010,85
1660,06oct2010,74
1661,07oct2010,62
1662,08oct2010,58
1663,09oct2010,45
1664,10oct2010,33
1665,11oct2010,57
1666,12oct2010,66
1667,13oct2010,92
1668,14oct2010,73
1669,15oct2010,67
1670,16oct2010,66
1671,17oct2010,55
1672,18oct2010,58
1673,19oct2010,55
1674,20oct2010,53
1675,21oct2010,45
1676,22oct2010,62
1677,23oct2010,49
1678,24oct2010,46
1679,25oct2010,57
1680,26oct2010,87
1681,27oct2010,60
1682,28oct2010,62
1683,29oct2010,59
1684,30oct2010,35
1685,31oct2010,40
1686,01nov2010,47
1687,02nov2010,49
1688,03nov2010,51
1689,04nov2010,64
1690,05nov2010,27
1691,06nov2010,16
1692,07nov2010,48
1693,08nov2010,38
1694,09nov2010,37
1695,10nov2010,48
1696,11nov2010,45
1697,12nov2010,73
1698,13nov2010,53
1699,14nov2010,65
1700,15nov2010,77
1701,16nov2010,51
1702,17nov2010,70
1703,18nov2010,63
1704,19nov2010,64
1705,20nov2010,51
1706,21nov2010,51
1707,22nov2010,65
1708,23nov2010,53
1709,24nov2010,45
1710,25nov2010,31
1711,26nov2010,46
1712,27nov2010,34
1713,28nov2010,48
1714,29nov2010,68
1715,30nov2010,44
1716,01dec2010,44
1717,02dec2010,71
1718,03dec2010,54
1719,04dec2010,51
1720,05dec2010,39
1721,06dec2010,29
1722,07dec2010,34
1723,08dec2010,41
1724,09dec2010,35
1725,10dec2010,43
1726,11dec2010,36
1727,12dec2010,35
1728,13dec2010,42
1729,14dec2010,35
1730,15dec2010,32
1731,16dec2010,30
1732,17dec2010,23
1733,18dec2010,22
1734,19dec2010,56
1735,20dec2010,49
1736,21dec2010,82
1737,22dec2010,75
1738,23dec2010,35
1739,24dec2010,18
1740,25dec2010,27
1741,26dec2010,40
1742,27dec2010,75
1743,28dec2010,49
1744,29dec2010,54
1745,30dec2010,30
1746,31dec2010,19
1747,01jan2011,24
1748,02jan2011,145
1749,03jan2011,46
1750,04jan2011,67
1751,05jan2011,76
1752,06jan2011,32
1753,07jan2011,43
1754,08jan2011,32
1755,09jan2011,34
1756,10jan2011,107
1757,11jan2011,40
1758,12jan2011,61
1759,13jan2011,23
1760,14jan2011,15
1761,15jan2011,12
1762,16jan2011,29
1763,17jan2011,17
1764,18jan2011,35
1765,19jan2011,52
1766,20jan2011,33
1767,21jan2011,42
1768,22jan2011,42
1769,23jan2011,413
1770,24jan2011,134
1771,25jan2011,30
1772,26jan2011,56
1773,27jan2011,43
1774,28jan2011,31
1775,29jan2011,25
1776,30jan2011,38
1777,31jan2011,31
1778,01feb2011,26
1779,02feb2011,30
1780,03feb2011,53
1781,04feb2011,36
1782,05feb2011,18
1783,06feb2011,36
1784,07feb2011,35
1785,08feb2011,43
1786,09feb2011,72
1787,10feb2011,50
1788,11feb2011,26
1789,12feb2011,18
1790,13feb2011,21
1791,14feb2011,17
1792,15feb2011,59
1793,16feb2011,39
1794,17feb2011,25
1795,18feb2011,24
1796,19feb2011,32
1797,20feb2011,17
1798,21feb2011,42
1799,22feb2011,34
1800,23feb2011,113
1801,24feb2011,70
1802,25feb2011,53
1803,26feb2011,43
1804,27feb2011,44
1805,28feb2011,40
1806,01mar2011,49
1807,02mar2011,36
1808,03mar2011,47
1809,04mar2011,27
1810,05mar2011,25
1811,06mar2011,35
1812,07mar2011,30
1813,08mar2011,75
1814,09mar2011,41
1815,10mar2011,65
1816,11mar2011,27
1817,12mar2011,170
1818,13mar2011,513
1819,14mar2011,75
1820,15mar2011,52
1821,16mar2011,66
1822,17mar2011,54
1823,18mar2011,39
1824,19mar2011,44
1825,20mar2011,36
1826,21mar2011,57
1827,22mar2011,187
1828,23mar2011,263
1829,24mar2011,203
1830,25mar2011,127
1831,26mar2011,97
1832,27mar2011,62
1833,28mar2011,53
1834,29mar2011,66
1835,30mar2011,71
1836,31mar2011,54
1837,01apr2011,31
1838,02apr2011,111
1839,03apr2011,137
1840,04apr2011,96
1841,05apr2011,107
1842,06apr2011,79
1843,07apr2011,320
1844,08apr2011,166
1845,09apr2011,111
1846,10apr2011,108
1847,11apr2011,85
1848,12apr2011,145
1849,13apr2011,48
1850,14apr2011,53
1851,15apr2011,98
1852,16apr2011,72
1853,17apr2011,49
1854,18apr2011,37
1855,19apr2011,70
1856,20apr2011,41
1857,21apr2011,80
1858,22apr2011,76
1859,23apr2011,24
1860,24apr2011,59
1861,25apr2011,53
1862,26apr2011,58
1863,27apr2011,69
1864,28apr2011,51
1865,29apr2011,50
1866,30apr2011,46
1867,01may2011,43
1868,02may2011,66
1869,03may2011,70
1870,04may2011,34
1871,05may2011,142
1872,06may2011,38
1873,07may2011,30
1874,08may2011,28
1875,09may2011,61
1876,10may2011,85
1877,11may2011,106
1878,12may2011,32
1879,13may2011,61
1880,14may2011,70
1881,15may2011,161
1882,16may2011,142
1883,17may2011,112
1884,18may2011,97
1885,19may2011,416
1886,20may2011,275
1887,21may2011,118
1888,22may2011,117
1889,23may2011,137
1890,24may2011,240
1891,25may2011,271
1892,26may2011,198
1893,27may2011,89
1894,28may2011,58
1895,29may2011,71
1896,30may2011,67
1897,31may2011,64
1898,01jun2011,110
1899,02jun2011,82
1900,03jun2011,81
1901,04jun2011,78
1902,05jun2011,156
1903,06jun2011,89
1904,07jun2011,85
1905,08jun2011,99
1906,09jun2011,92
1907,10jun2011,78
1908,11jun2011,52
1909,12jun2011,48
1910,13jun2011,63
1911,14jun2011,44
1912,15jun2011,84
1913,16jun2011,83
1914,17jun2011,46
1915,18jun2011,35
1916,19jun2011,87
1917,20jun2011,61
1918,21jun2011,86
1919,22jun2011,84
1920,23jun2011,38
1921,24jun2011,44
1922,25jun2011,40
1923,26jun2011,41
1924,27jun2011,64
1925,28jun2011,57
1926,29jun2011,61
1927,30jun2011,53
1928,01jul2011,82
1929,02jul2011,57
1930,03jul2011,39
1931,04jul2011,53
1932,05jul2011,53
1933,06jul2011,118
1934,07jul2011,76
1935,08jul2011,42
1936,09jul2011,60
1937,10jul2011,46
1938,11jul2011,90
1939,12jul2011,61
1940,13jul2011,94
1941,14jul2011,49
1942,15jul2011,72
1943,16jul2011,100
1944,17jul2011,82
1945,18jul2011,107
1946,19jul2011,159
1947,20jul2011,118
1948,21jul2011,76
1949,22jul2011,86
1950,23jul2011,69
1951,24jul2011,92
1952,25jul2011,94
1953,26jul2011,128
1954,27jul2011,78
1955,28jul2011,69
1956,29jul2011,47
1957,30jul2011,53
1958,31jul2011,50
1959,01aug2011,62
1960,02aug2011,55
1961,03aug2011,49
1962,04aug2011,67
1963,05aug2011,35
1964,06aug2011,46
1965,07aug2011,40
1966,08aug2011,52
1967,09aug2011,47
1968,10aug2011,42
1969,11aug2011,44
1970,12aug2011,57
1971,13aug2011,24
1972,14aug2011,23
1973,15aug2011,40
1974,16aug2011,65
1975,17aug2011,78
1976,18aug2011,209
1977,19aug2011,294
1978,20aug2011,193
1979,21aug2011,209
1980,22aug2011,111
1981,23aug2011,105
1982,24aug2011,116
1983,25aug2011,82
1984,26aug2011,63
1985,27aug2011,37
1986,28aug2011,38
1987,29aug2011,360
1988,30aug2011,91
1989,31aug2011,181
1990,01sep2011,65
1991,02sep2011,114
1992,03sep2011,140
1993,04sep2011,71
1994,05sep2011,159
1995,06sep2011,161
1996,07sep2011,86
1997,08sep2011,87
1998,09sep2011,66
1999,10sep2011,79
2000,11sep2011,65
2001,12sep2011,100
2002,13sep2011,193
2003,14sep2011,207
2004,15sep2011,196
2005,16sep2011,252
2006,17sep2011,86
2007,18sep2011,153
2008,19sep2011,180
2009,20sep2011,243
2010,21sep2011,1181
2011,22sep2011,259
2012,23sep2011,341
2013,24sep2011,256
2014,25sep2011,130
2015,26sep2011,101
2016,27sep2011,74
2017,28sep2011,123
2018,29sep2011,101
2019,30sep2011,112
2020,01oct2011,215
2021,02oct2011,286
2022,03oct2011,140
2023,04oct2011,79
2024,05oct2011,79
2025,06oct2011,77
2026,07oct2011,87
2027,08oct2011,61
2028,09oct2011,81
2029,10oct2011,83
2030,11oct2011,102
2031,12oct2011,69
2032,13oct2011,92
2033,14oct2011,74
2034,15oct2011,42
2035,16oct2011,42
2036,17oct2011,42
2037,18oct2011,139
2038,19oct2011,48
2039,20oct2011,73
2040,21oct2011,63
2041,22oct2011,60
2042,23oct2011,37
2043,24oct2011,73
2044,25oct2011,109
2045,26oct2011,72
2046,27oct2011,103
2047,28oct2011,50
2048,29oct2011,171
2049,30oct2011,227
2050,31oct2011,157
2051,01nov2011,114
2052,02nov2011,112
2053,03nov2011,175
2054,04nov2011,92
2055,05nov2011,65
2056,06nov2011,102
2057,07nov2011,109
2058,08nov2011,159
2059,09nov2011,225
2060,10nov2011,79
2061,11nov2011,81
2062,12nov2011,49
2063,13nov2011,44
2064,14nov2011,71
2065,15nov2011,101
2066,16nov2011,73
2067,17nov2011,66
2068,18nov2011,53
2069,19nov2011,43
2070,20nov2011,95
2071,21nov2011,62
2072,22nov2011,55
2073,23nov2011,55
2074,24nov2011,71
2075,25nov2011,53
2076,26nov2011,54
2077,27nov2011,89
2078,28nov2011,72
2079,29nov2011,73
2080,30nov2011,59
2081,01dec2011,53
2082,02dec2011,58
2083,03dec2011,52
2084,04dec2011,53
2085,05dec2011,80
2086,06dec2011,53
2087,07dec2011,71
2088,08dec2011,152
2089,09dec2011,209
2090,10dec2011,181
2091,11dec2011,149
2092,12dec2011,181
2093,13dec2011,115
2094,14dec2011,104
2095,15dec2011,112
2096,16dec2011,128
2097,17dec2011,90
2098,18dec2011,57
2099,19dec2011,86
2100,20dec2011,75
2101,21dec2011,97
2102,22dec2011,55
2103,23dec2011,39
2104,24dec2011,39
2105,25dec2011,56
2106,26dec2011,67
2107,27dec2011,128
2108,28dec2011,111
2109,29dec2011,72
2110,30dec2011,56
2111,31dec2011,25
